dist,npc_hp,npc_stamina,npc_current_action,player_hp,player_stamina,player_action,new_action
196,0.19,0.03,0,0.42,0.92,6,1
207,0.6,0.98,5,0.92,0.01,0,6
1,0.33,0.02,0,0.93,0.92,6,4
221,0.73,0.02,5,0.48,0.45,1,6
93,0.11,0.53,5,0.45,0.48,2,6
164,0.48,0.53,5,0.88,0.35,8,1
186,0.04,0.87,5,0.74,0.94,2,6
122,0.29,0.85,0,0.27,0.52,0,1
39,0.75,0.15,0,0.69,0.03,3,0
98,0.26,0.11,3,0.99,0.8,0,0
173,0.78,0.18,0,0.25,0.38,0,0
137,0.54,0.14,5,0.22,0.88,1,6
65,0.94,0.33,6,0.37,0.29,3,0
55,0.13,0.32,5,0.02,0.67,0,6
91,0.24,0.36,1,0.4,0.84,7,1
181,0.6,0.41,5,0.78,0.98,2,6
33,0.13,0.5,0,0.22,0.73,3,4
63,0.15,0.0,6,0.04,0.31,5,0
164,0.78,0.47,6,0.97,0.83,8,7
255,0.47,0.53,3,0.08,0.72,3,1
52,0.79,0.12,1,0.12,0.4,0,3
205,0.36,0.51,3,0.12,0.2,7,1
20,0.95,0.67,0,0.64,0.53,0,4
116,0.06,0.51,6,0.25,0.56,3,7
122,0.24,0.89,3,0.85,0.67,6,1
27,0.51,0.84,6,0.3,0.27,6,0
113,0.47,0.47,5,0.06,0.5,2,6
51,0.53,0.7,6,0.89,0.42,8,7
227,0.95,0.1,1,0.2,0.63,5,0
161,0.21,0.32,5,0.24,0.67,0,6
60,0.22,0.45,5,0.93,0.52,7,5
197,0.23,0.17,6,0.24,0.08,5,0
61,0.56,0.88,1,0.23,0.99,0,1
232,0.78,0.36,5,0.45,0.84,3,6
140,0.3,0.83,3,0.68,0.14,2,1
22,0.63,0.69,6,0.52,0.02,7,0
77,0.32,0.56,3,0.34,0.7,8,1
35,0.47,0.06,3,0.46,0.15,5,3
153,0.9,0.73,3,0.09,0.23,3,1
54,0.17,0.45,0,0.45,0.82,2,0
163,0.56,0.76,0,0.57,0.13,7,1
243,0.94,0.65,1,0.27,0.18,5,1
104,0.48,0.79,5,0.44,0.47,7,6
45,0.45,0.66,0,0.04,0.84,2,5
133,0.76,0.18,1,0.5,0.97,2,0
124,0.08,0.65,1,0.1,0.56,2,1
110,0.22,0.02,5,0.11,0.4,5,6
52,0.86,0.78,0,0.81,0.74,1,4
112,0.55,0.23,0,0.36,0.39,7,0
223,0.93,0.82,3,0.54,0.46,7,1
39,0.41,0.71,1,0.34,0.11,3,4
296,0.46,0.83,5,0.07,0.04,0,6
96,0.54,0.18,3,0.73,0.87,3,0
190,0.1,0.6,5,0.9,0.65,4,6
43,0.48,0.55,0,0.14,0.72,5,2
79,0.17,0.74,0,0.97,0.22,7,1
124,0.31,0.74,1,0.38,0.65,2,1
129,0.69,0.75,1,0.09,0.64,3,1
163,0.48,0.11,1,0.39,0.92,5,0
32,0.58,0.9,5,0.54,0.44,1,5
239,0.27,0.46,1,0.82,0.05,0,1
87,0.92,0.17,0,0.99,0.56,3,0
27,0.28,0.9,0,0.08,0.77,2,0
73,0.33,0.26,3,0.07,0.38,3,0
35,0.28,0.82,5,0.13,0.82,6,4
97,0.37,0.79,1,0.45,0.53,0,1
26,0.51,0.17,5,0.39,0.83,8,4
44,0.28,0.23,6,0.58,0.45,1,0
29,0.25,0.39,3,0.55,0.75,6,4
163,0.09,0.01,1,0.2,0.92,1,0
64,0.57,0.84,3,0.39,0.11,3,1
85,0.5,0.65,5,0.21,0.94,7,6
82,0.57,0.24,6,0.39,0.77,5,0
71,0.49,0.53,5,0.74,0.51,2,6
92,0.37,0.32,0,0.69,0.93,1,1
9,0.41,0.06,1,0.08,0.55,6,4
78,0.65,0.11,5,0.36,0.77,0,6
205,0.25,0.76,5,0.39,0.68,0,6
15,0.26,0.15,0,0.14,0.08,5,3
90,0.19,0.06,3,0.21,0.3,0,0
157,0.68,0.03,0,0.51,1.0,5,0
87,0.72,0.43,6,0.25,0.11,3,0
67,0.41,0.93,0,0.48,0.66,7,1
270,0.67,0.52,0,0.09,0.64,5,1
154,0.84,0.89,3,0.18,0.48,6,1
139,0.91,0.59,6,0.29,0.63,1,7
27,0.47,0.02,0,0.71,0.11,2,3
229,0.98,0.28,3,0.76,0.29,6,1
13,0.69,0.43,0,0.09,0.27,7,4
219,0.66,0.45,3,0.81,0.66,7,1
27,0.44,0.82,1,0.89,0.63,4,3
227,0.67,0.16,1,0.71,0.56,3,0
53,0.21,0.32,6,0.63,0.99,8,0
103,0.79,0.83,0,0.41,0.34,7,1
47,0.9,0.79,3,0.28,0.22,1,4
166,0.5,0.55,1,0.19,0.26,8,1
228,0.69,0.75,5,0.67,0.84,4,6
148,0.62,0.68,0,0.74,0.45,6,1
181,0.62,0.28,1,0.49,0.31,4,0
171,0.28,0.81,0,0.13,0.86,7,1
171,0.51,0.19,5,0.92,0.81,1,6
86,0.73,0.7,0,0.76,0.27,7,1
145,0.24,0.59,0,0.85,0.31,6,1
174,0.63,0.22,6,0.71,0.75,2,0
30,0.1,0.21,5,0.16,0.42,0,5
272,0.16,0.19,0,0.27,0.57,4,0
109,0.41,0.76,1,0.65,0.38,8,1
83,0.28,0.67,3,0.3,0.02,1,1
251,0.63,0.85,1,0.14,0.73,2,1
81,0.47,0.18,5,0.09,0.55,3,6
122,0.91,0.88,3,0.79,0.05,3,1
66,0.91,0.91,3,0.13,0.06,2,1
190,0.64,0.57,6,0.63,0.21,5,0
31,0.23,0.35,6,0.82,0.99,6,0
65,0.89,0.99,1,0.92,0.17,3,1
45,0.28,0.29,3,0.95,0.09,7,3
84,0.82,0.58,6,0.47,0.62,5,7
245,0.87,0.33,1,0.07,0.5,5,1
10,0.08,0.07,3,0.13,0.9,3,0
199,0.8,1.0,6,0.88,0.96,1,7
99,0.02,0.73,1,0.72,0.79,8,1
105,0.9,0.96,0,0.39,0.52,1,1
240,0.9,0.03,1,0.56,0.21,8,1
187,0.98,0.12,3,0.71,0.7,1,0
22,0.56,0.37,3,0.01,0.54,7,4
29,0.95,0.78,3,0.42,0.29,3,4
60,0.32,0.33,1,0.02,0.77,7,4
225,0.83,0.42,1,0.03,0.61,8,1
38,0.01,0.05,3,0.5,0.72,5,3
30,0.21,0.2,0,0.35,0.02,6,4
109,0.09,0.39,6,0.96,0.58,1,0
258,0.15,0.33,6,0.73,0.67,0,0
200,0.26,0.88,3,0.22,0.03,5,1
54,0.04,0.62,0,0.65,0.07,6,5
27,0.43,0.58,0,0.11,0.09,7,5
60,0.38,0.7,1,0.4,0.07,5,2
28,0.35,0.32,1,0.6,0.73,3,0
233,0.73,0.74,0,0.09,0.29,1,1
242,0.47,0.74,5,0.62,0.99,3,6
121,0.06,0.23,1,0.61,0.65,7,0
134,0.71,0.48,6,0.28,0.86,0,7
18,0.39,0.36,5,0.79,0.77,2,6
59,0.25,0.46,6,0.18,0.13,0,0
178,0.72,0.84,0,0.58,0.92,5,1
121,0.38,0.6,6,0.28,0.9,1,7
228,0.96,0.45,5,0.62,0.16,6,1
106,0.7,0.94,1,0.75,0.47,3,1
4,0.87,0.33,1,0.69,0.02,7,4
108,0.09,0.49,6,0.71,0.56,5,7
58,0.77,0.11,1,0.6,0.38,3,0
126,0.42,0.12,6,0.29,0.27,4,0
276,0.16,0.4,1,0.42,0.3,4,1
18,0.66,0.96,5,0.19,0.76,8,4
280,0.84,0.84,0,0.34,0.52,8,1
52,0.21,0.71,3,0.75,0.03,7,5
111,0.54,0.28,6,0.48,0.26,2,0
52,0.91,0.4,5,0.78,0.39,3,5
57,0.7,0.2,0,0.24,0.47,8,4
59,0.83,0.69,6,0.16,0.85,7,7
201,0.83,0.76,3,0.63,0.18,6,1
217,0.4,0.78,1,0.78,0.14,2,1
78,0.1,0.59,3,0.16,0.73,7,1
188,0.08,0.41,0,0.8,0.32,4,1
77,0.92,0.65,6,0.48,0.0,7,0
28,0.1,0.16,0,0.74,0.98,7,3
34,0.27,0.24,3,0.63,0.1,0,3
82,0.12,0.26,5,0.54,0.84,7,6
71,0.5,0.09,5,0.1,0.8,6,1
160,0.1,0.54,5,0.12,0.47,0,6
113,0.74,0.92,6,0.59,0.25,8,0
84,0.8,0.14,5,0.85,0.44,7,6
27,0.23,0.9,0,0.05,0.39,5,2
30,0.12,0.78,3,0.03,0.18,4,2
281,0.08,0.05,3,0.57,0.71,0,0
70,0.18,0.19,0,0.77,0.75,0,0
35,0.15,0.82,1,0.79,0.69,5,2
261,0.67,0.01,6,0.17,0.16,6,0
87,0.28,0.5,0,0.41,0.48,7,1
231,1.0,0.67,5,0.31,0.01,2,6
104,0.15,0.1,1,0.04,0.73,0,0
137,0.99,0.1,1,0.19,0.88,6,1
66,0.26,0.26,6,1.0,0.89,0,0
279,0.16,0.52,0,0.37,0.54,5,1
216,0.65,0.48,0,0.28,0.41,3,1
82,0.56,0.72,1,0.63,0.77,7,1
160,0.71,0.24,1,0.2,0.04,8,1
229,0.22,0.12,5,0.53,0.15,7,6
140,0.49,0.28,1,0.19,0.85,2,0
90,0.96,0.78,0,0.56,0.77,1,1
96,0.43,0.58,1,0.35,0.38,6,1
89,0.83,0.35,6,0.82,0.46,4,0
25,0.96,0.2,6,0.79,0.06,4,0
224,0.18,0.43,5,0.8,0.54,2,6
47,0.94,0.54,5,0.92,0.08,5,5
286,0.48,0.49,1,0.72,0.99,6,1
82,0.99,0.25,3,0.06,0.78,0,0
161,0.25,0.86,5,0.04,0.52,4,6
122,0.51,0.22,3,0.48,0.76,4,0
215,0.58,0.94,0,0.12,0.89,4,1
113,0.69,0.2,5,0.21,0.98,1,6
165,0.24,0.34,6,0.86,0.91,1,0
51,0.07,0.88,1,0.2,0.35,5,2
74,1.0,0.2,1,0.88,0.47,0,0
145,0.79,0.04,6,0.98,0.18,8,0
184,0.7,0.16,6,0.19,0.38,7,0
221,0.54,0.1,0,0.8,0.73,6,1
109,0.84,0.57,1,0.96,0.68,6,1
114,0.19,0.54,1,0.4,0.29,1,1
81,0.93,0.58,5,0.75,0.18,7,6
137,0.87,0.06,3,0.79,0.39,0,0
72,0.05,0.18,6,0.5,0.87,8,0
56,0.25,0.32,6,0.4,0.62,0,0
164,1.0,0.79,0,0.48,0.27,0,1
121,0.86,0.15,0,0.13,0.86,4,0
63,0.79,0.37,1,0.51,0.08,6,1
39,0.05,0.49,5,0.64,0.49,1,6
25,0.13,0.75,5,0.89,0.87,6,5
58,0.89,0.06,0,0.58,0.38,6,4
134,0.03,0.59,6,0.78,0.5,7,7
44,0.98,0.03,5,0.82,0.36,8,4
149,0.76,0.83,5,0.81,0.6,5,6
37,0.31,0.92,0,0.04,0.38,3,4
203,0.24,0.91,5,0.78,0.87,1,6
73,0.4,0.63,1,0.3,0.52,7,1
60,0.29,0.41,6,0.51,0.34,4,7
41,0.91,0.87,6,0.38,0.38,5,7
61,0.99,0.03,0,0.28,0.59,7,0
62,0.14,0.27,1,0.66,0.88,8,1
90,0.72,0.19,5,0.38,0.58,7,6
180,0.44,0.05,5,0.88,0.59,6,1
135,0.67,0.23,5,0.46,0.69,8,1
172,0.27,0.18,6,0.77,0.18,2,0
64,0.14,0.38,0,0.38,0.04,0,1
143,0.26,0.48,1,0.37,0.37,0,1
86,0.63,0.66,1,0.83,0.96,0,1
10,0.94,0.64,0,0.32,0.9,0,4
118,0.7,0.23,0,0.21,0.48,3,0
85,0.93,0.9,3,0.68,0.78,1,1
177,0.81,0.44,1,0.24,0.65,4,1
226,0.86,0.3,3,0.02,0.15,7,0
80,0.9,0.0,1,0.43,0.85,5,0
210,0.01,0.6,5,0.88,0.97,7,6
63,0.65,0.48,3,0.74,0.98,1,1
11,0.24,0.46,6,0.44,0.93,2,7
202,0.15,0.37,1,0.38,0.44,0,1
73,0.84,0.97,3,0.91,0.12,3,1
217,0.35,0.82,0,0.96,0.23,5,1
264,0.56,0.26,0,0.28,0.04,5,0
103,0.85,0.37,5,0.89,0.4,4,6
62,0.21,0.15,5,0.13,0.37,2,6
75,0.07,0.06,5,0.79,0.84,1,6
88,0.48,0.84,0,0.12,0.42,6,1
153,0.77,0.17,6,0.26,0.3,7,0
166,0.31,0.16,6,0.64,0.52,0,0
154,0.31,0.79,1,0.48,0.71,3,1
147,0.33,0.56,3,0.75,0.96,5,1
80,0.82,0.51,5,0.3,0.07,2,6
52,0.88,0.47,5,0.12,0.74,4,5
164,0.35,0.17,0,0.22,1.0,1,0
156,0.35,0.06,0,0.36,0.67,3,0
188,0.71,0.96,0,0.72,0.41,8,1
49,0.81,0.59,5,0.38,0.76,0,5
190,0.27,0.89,0,0.23,0.1,6,1
117,0.5,0.8,1,0.76,0.75,2,1
183,0.43,0.82,5,0.63,0.04,0,6
56,0.36,0.1,5,0.86,0.98,8,4
4,0.18,0.69,1,0.43,0.14,0,5
75,0.69,0.4,5,0.75,0.56,8,1
131,0.68,0.04,6,0.43,0.97,4,0
11,0.2,0.34,0,0.31,0.86,8,4
39,0.03,0.91,6,0.13,0.57,3,7
40,0.29,0.23,5,0.89,0.94,4,5
57,0.24,0.13,3,0.79,0.93,8,4
134,0.49,0.02,3,0.58,0.86,1,0
116,0.09,0.07,5,0.09,0.55,4,6
41,0.23,0.03,1,0.41,0.5,0,3
97,0.63,0.12,6,0.84,0.85,0,0
24,0.77,0.86,0,0.39,0.26,7,0
111,0.17,0.73,1,0.67,0.34,1,1
197,0.45,0.26,5,0.9,0.17,0,6
26,0.12,0.55,3,0.71,0.79,0,4
88,0.48,0.2,1,0.41,0.69,8,1
37,0.58,0.21,3,0.36,0.72,6,4
211,0.84,0.44,3,0.29,0.49,7,1
139,0.49,0.48,3,0.24,0.53,3,1
172,0.44,0.25,3,0.76,0.31,7,0
93,0.9,0.29,6,0.41,0.93,5,0
65,0.64,0.93,5,0.19,0.09,5,6
125,0.75,0.1,5,0.13,0.45,0,6
60,0.16,0.01,5,0.33,0.74,1,5
64,0.15,0.66,5,0.77,0.04,0,5
117,0.53,0.1,0,0.04,0.39,2,0
27,0.66,0.97,5,0.68,0.13,8,5
151,0.73,0.85,1,0.62,0.12,5,1
85,0.52,0.67,3,0.92,0.96,7,1
178,0.49,0.64,5,0.66,0.7,5,6
155,0.08,0.26,5,0.78,0.13,5,6
5,0.48,0.22,1,0.06,0.03,7,3
262,0.47,0.95,6,0.22,0.92,3,7
26,0.81,0.95,5,0.73,0.26,3,5
125,0.51,0.49,0,0.68,0.84,2,1
46,0.17,0.62,6,0.56,0.0,5,0
147,0.06,0.33,5,0.6,0.39,4,6
227,0.87,0.37,6,0.85,0.51,6,0
183,0.87,0.6,1,0.78,0.91,5,1
242,0.2,1.0,6,0.88,0.2,8,0
209,0.13,0.93,3,0.86,0.04,6,1
164,0.7,0.24,3,0.91,0.79,6,1
81,0.66,0.36,3,0.57,0.9,4,1
105,0.55,0.59,5,0.79,0.51,0,6
32,0.28,0.4,3,0.23,0.78,0,4
252,0.07,0.54,5,0.87,0.16,4,6
35,0.96,0.22,3,0.85,0.46,5,3
185,0.46,0.29,6,0.62,0.69,0,0
61,0.15,0.12,0,0.83,0.4,3,0
174,0.82,0.83,3,0.37,0.98,6,1
98,0.25,0.2,1,0.24,0.04,1,0
31,0.31,0.73,3,0.72,0.13,0,5
219,0.88,0.02,0,0.78,0.19,1,0
204,0.71,0.47,5,0.48,0.8,5,6
141,0.38,0.05,3,0.69,0.87,2,0
32,0.14,0.11,0,0.16,0.67,7,3
75,0.02,0.82,5,0.91,0.04,4,6
98,0.5,0.25,0,0.89,1.0,7,0
44,0.25,0.57,1,0.45,0.09,4,3
29,0.77,0.59,3,0.46,0.16,1,5
119,0.3,0.77,6,0.66,0.17,0,0
223,0.02,0.15,1,0.51,0.98,3,0
154,0.1,0.47,0,0.36,0.61,4,1
28,1.0,0.91,6,0.26,0.21,4,0
82,0.83,0.51,5,0.64,0.78,6,1
114,0.88,0.3,1,0.57,0.55,3,0
140,0.72,0.47,6,0.58,0.02,2,0
181,0.59,0.91,1,0.81,0.92,6,1
185,0.76,0.38,6,0.12,0.2,6,0
205,0.48,0.22,6,0.99,0.44,3,0
120,0.93,0.22,0,0.75,0.36,1,0
78,0.05,0.5,5,0.73,0.69,0,6
167,0.09,0.93,1,0.02,0.78,3,1
142,0.16,0.13,3,0.87,0.18,1,0
46,0.46,0.55,5,0.75,0.61,5,5
289,0.18,0.21,0,0.43,0.44,3,0
117,0.37,0.14,5,0.55,0.7,1,6
39,0.4,0.07,5,0.29,0.16,0,5
110,0.87,0.04,1,0.08,0.02,1,0
175,0.85,0.37,5,0.63,0.24,8,1
100,0.62,0.22,5,0.22,0.07,8,1
48,0.29,0.8,1,0.63,0.22,2,5
80,0.3,0.83,1,0.92,0.79,0,1
50,0.43,0.89,6,0.51,0.16,2,0
124,0.79,0.88,6,0.2,0.47,8,7
106,0.03,0.42,0,0.9,0.81,6,1
167,0.84,0.59,0,0.03,0.65,8,1
125,0.55,0.54,3,0.14,0.59,4,1
51,0.61,0.79,3,0.07,0.88,8,5
81,0.41,0.56,1,0.19,0.27,3,1
18,0.04,0.26,6,0.2,0.16,5,0
128,0.17,0.95,1,0.6,0.49,7,1
35,0.66,0.82,0,0.48,0.79,6,5
244,0.83,0.22,1,0.2,0.51,3,0
91,0.59,0.8,6,0.69,0.96,5,7
46,0.04,0.92,5,0.04,0.37,8,4
165,0.22,0.77,6,0.73,0.12,8,0
53,0.02,0.3,1,0.51,0.9,8,4
134,0.32,0.24,0,0.39,0.18,6,1
69,0.47,0.46,5,0.62,1.0,3,6
124,0.78,0.99,3,0.67,0.84,2,1
42,0.85,0.23,1,0.2,0.73,5,3
220,0.95,0.75,6,0.77,0.67,1,7
114,0.86,0.11,1,0.58,0.03,1,0
145,0.84,0.67,0,0.53,0.04,2,1
91,0.8,0.39,1,0.6,0.01,8,1
96,0.44,0.55,6,0.52,0.49,6,7
121,0.31,0.72,3,0.12,0.39,8,1
31,0.91,0.33,5,0.44,0.51,1,6
195,0.05,0.91,0,0.41,0.81,6,1
143,0.46,0.75,5,0.69,0.87,7,6
68,0.99,0.29,6,0.63,0.58,1,0
154,0.27,0.17,5,0.57,0.75,1,6
269,0.91,0.91,3,0.65,0.3,0,1
71,0.61,0.39,1,0.97,0.66,4,1
64,0.08,0.39,1,0.28,0.02,0,1
165,0.52,0.46,1,0.19,0.18,2,1
45,0.73,0.51,6,0.75,0.82,1,7
109,0.07,0.16,3,0.37,0.3,2,0
26,0.1,0.73,6,0.38,0.7,0,7
40,0.8,0.45,1,0.79,0.02,4,3
206,0.55,0.08,3,0.67,0.99,5,0
60,0.63,0.28,0,0.06,0.95,3,0
185,0.92,0.33,1,0.86,0.85,6,1
48,0.98,0.98,0,0.74,0.57,4,3
172,0.08,0.22,6,0.53,0.73,1,0
178,0.29,0.43,3,0.8,0.04,4,1
183,0.95,0.59,3,0.28,0.99,2,1
199,0.26,0.21,1,0.69,0.24,3,0
160,0.57,0.06,6,0.69,0.7,6,0
33,0.25,0.11,0,0.6,0.39,2,3
76,0.46,0.14,0,0.87,0.84,1,0
149,0.15,0.97,3,0.07,0.59,8,1
38,0.76,0.69,0,0.14,0.18,3,4
40,0.18,0.62,0,0.05,0.38,7,0
132,0.17,0.83,3,0.94,0.9,5,1
281,0.24,0.24,3,0.27,0.14,5,0
35,0.94,0.39,1,0.51,0.94,2,4
254,0.29,0.05,0,0.16,0.26,4,0
144,0.88,0.66,3,0.29,0.72,6,1
109,0.31,0.13,3,0.53,0.69,2,0
83,0.84,0.65,0,0.52,0.33,6,1
42,0.97,0.31,6,0.54,0.49,5,0
190,0.12,0.22,0,0.87,0.97,3,0
16,0.34,0.15,5,0.78,0.34,7,6
14,0.46,0.23,6,0.5,0.99,2,0
54,0.96,0.07,6,0.34,0.83,3,0
54,0.84,0.25,3,0.36,0.74,7,3
68,0.15,0.56,6,0.02,0.92,7,7
105,0.4,0.99,0,0.59,0.97,3,1
16,0.58,0.05,5,0.69,0.26,4,5
72,0.94,0.82,6,0.53,0.48,4,7
95,0.1,0.6,1,0.15,0.39,4,1
135,0.51,0.97,0,0.24,0.81,3,1
51,0.83,0.94,0,0.57,0.34,6,4
82,0.74,0.39,6,0.49,0.47,7,0
82,0.31,0.12,3,0.71,0.66,6,1
33,0.64,0.5,0,0.06,0.05,7,5
114,0.33,0.76,6,0.75,0.11,1,0
94,0.97,0.22,1,0.08,0.27,6,1
140,0.5,0.82,6,0.38,0.87,7,7
172,0.03,0.33,6,0.36,0.32,8,0
132,0.49,0.06,5,0.67,0.61,3,6
89,0.17,0.08,1,0.45,0.21,3,0
135,0.21,0.9,3,0.76,0.23,0,1
102,0.44,0.5,6,0.43,0.84,6,7
59,0.68,0.3,6,0.41,0.1,6,0
250,0.32,0.96,5,0.64,0.47,5,6
63,0.63,0.62,3,0.31,0.25,2,1
54,0.63,0.06,0,0.05,0.48,7,3
207,0.1,0.59,3,0.33,0.88,8,1
13,0.17,0.42,0,0.48,0.16,8,4
201,0.77,0.65,6,0.89,0.06,0,0
190,0.66,0.4,3,0.59,0.01,0,1
84,0.92,0.69,5,0.06,0.62,6,1
86,0.11,0.99,5,1.0,0.06,3,6
35,0.45,0.06,1,0.76,0.86,4,3
192,0.1,0.41,0,0.83,0.92,3,1
97,0.4,0.09,1,0.22,0.07,5,0
232,0.52,0.64,5,0.75,0.04,8,1
140,0.52,0.82,5,0.32,0.2,3,6
169,0.26,0.12,6,0.75,0.32,2,0
118,0.11,0.6,1,0.96,0.78,5,1
85,0.35,0.06,5,0.12,0.84,5,6
60,0.54,0.68,3,0.72,0.4,1,4
188,0.32,0.91,5,0.16,0.97,0,6
57,0.17,0.1,0,0.38,0.01,5,3
262,0.08,0.64,3,0.08,0.49,5,1
15,0.89,0.17,1,0.06,0.64,2,3
146,0.44,0.12,5,0.93,0.21,1,6
80,0.36,0.66,5,0.7,0.26,5,6
93,0.79,0.11,5,0.99,0.88,1,6
87,0.95,0.75,6,0.28,0.29,8,0
177,0.49,0.88,3,0.69,0.24,3,1
82,0.81,0.86,3,0.7,0.09,7,1
74,0.09,0.78,0,0.92,0.56,7,1
47,0.23,0.91,1,0.5,0.33,2,4
57,0.95,0.88,5,0.52,0.67,0,5
22,0.15,0.95,1,0.5,0.1,3,4
59,0.05,0.84,1,0.93,0.26,2,0
167,0.28,0.26,6,0.86,0.51,4,0
56,0.38,0.09,6,0.01,0.0,7,0
17,0.49,0.08,3,0.6,0.28,5,3
140,0.16,0.07,0,0.18,0.74,0,0
221,0.95,0.82,0,0.83,0.71,8,1
19,0.08,0.34,1,0.91,0.6,0,4
238,0.03,0.79,0,0.37,0.53,8,1
62,0.84,0.94,3,0.91,0.63,3,1
168,0.68,0.52,0,0.11,0.16,5,1
111,0.64,0.37,1,0.98,0.09,4,1
186,0.86,0.98,0,0.2,0.31,4,1
202,0.85,0.58,0,0.61,0.47,1,1
209,0.57,0.9,1,0.37,0.99,1,1
51,0.65,0.82,6,0.14,0.95,5,7
85,0.07,0.86,0,0.12,0.5,0,1
177,0.21,0.95,6,0.96,0.42,8,7
46,0.72,0.6,5,0.6,0.29,7,5
110,0.06,0.52,3,0.35,0.72,6,1
152,0.74,0.39,1,0.07,0.86,6,1
109,0.76,0.82,1,0.27,0.03,3,1
28,0.9,0.94,5,0.6,0.96,2,6
163,0.62,0.83,5,0.46,0.48,1,6
80,0.99,0.21,6,0.62,0.88,3,0
202,0.03,0.5,3,0.01,0.35,5,1
180,0.87,0.01,1,0.98,0.1,4,0
202,0.28,0.6,3,0.56,0.44,2,1
96,0.03,0.37,1,0.08,0.88,6,1
212,0.26,0.21,6,0.07,0.42,2,0
89,0.58,0.71,3,0.83,0.34,5,1
99,0.5,0.93,3,0.48,0.15,2,1
179,0.4,0.23,1,0.67,0.45,8,1
160,0.37,0.9,0,0.23,0.95,7,1
60,0.89,0.05,0,0.52,0.45,0,3
53,0.15,0.99,1,0.64,0.95,3,4
132,0.36,0.53,1,0.76,0.99,5,1
167,0.57,0.01,3,0.34,0.05,3,0
40,0.37,0.77,6,0.36,0.15,7,0
289,0.44,0.6,6,0.87,0.01,1,0
27,0.59,0.73,1,0.56,0.83,2,4
143,0.57,0.14,1,0.92,0.67,2,0
50,0.01,0.28,3,0.8,0.81,4,3
31,0.27,0.78,0,0.29,0.96,6,4
128,0.08,0.7,5,0.43,0.31,5,6
59,0.39,0.99,1,0.01,0.0,7,5
108,0.85,0.05,6,0.28,0.82,3,0
232,0.04,0.84,3,0.55,0.78,1,1
23,0.56,0.07,5,0.86,0.94,1,6
52,0.79,0.04,0,0.87,0.28,5,3
16,0.25,0.16,3,0.29,0.45,7,3
49,0.69,0.84,6,0.23,0.22,4,0
98,0.17,0.78,0,0.34,0.6,6,1
68,0.56,0.99,3,0.08,0.25,1,1
69,0.15,0.5,1,0.09,0.88,5,1
32,0.17,0.18,1,0.07,0.83,2,3
30,0.6,0.69,1,0.38,0.87,1,5
69,0.3,0.2,3,0.78,0.24,8,1
223,0.12,0.85,1,0.39,0.72,1,1
184,0.43,0.12,3,0.88,0.57,5,0
39,0.93,0.83,1,0.13,0.03,2,5
97,0.12,0.81,3,0.06,0.29,8,1
85,0.59,0.04,5,0.04,0.2,2,6
208,0.17,0.86,6,0.71,0.19,0,0
135,0.41,0.13,0,0.62,0.94,5,0
140,0.29,0.99,0,0.18,0.29,7,1
163,0.49,0.87,0,0.22,0.54,0,1
31,0.24,0.16,6,0.23,0.96,5,0
51,0.01,0.21,1,0.15,0.58,4,3
151,0.33,0.36,0,0.5,0.64,5,1
27,0.84,0.05,3,0.16,0.05,8,4
244,0.32,0.14,0,0.59,0.64,0,0
86,0.16,0.54,3,0.39,0.5,6,1
97,0.54,0.14,3,0.83,0.85,8,1
176,0.27,0.75,5,0.97,0.05,3,6
211,0.53,0.53,5,0.17,0.77,6,1
48,0.53,0.01,1,0.75,0.6,7,3
60,0.28,0.85,3,0.5,0.94,4,3
178,0.15,0.39,5,0.99,0.28,2,6
112,0.48,0.77,0,0.64,0.31,7,1
197,0.16,0.23,0,0.83,0.09,3,0
46,0.92,0.16,5,0.58,0.9,2,6
213,0.96,0.63,0,0.07,0.28,2,1
24,0.73,0.57,5,0.55,0.07,4,5
73,0.96,0.98,0,0.68,0.2,7,1
210,0.11,0.91,1,0.07,0.68,1,1
44,0.97,0.76,5,0.6,0.93,4,6
57,0.56,0.96,0,0.59,0.55,8,4
35,0.35,0.23,0,0.23,0.61,8,4
109,0.33,0.58,5,0.52,0.04,3,6
43,0.27,0.63,5,0.58,0.89,0,5
104,0.64,0.03,3,0.35,0.75,7,0
52,0.24,0.44,5,0.52,0.37,6,4
12,0.55,0.06,3,0.74,0.6,7,3
245,0.97,0.18,3,0.11,0.81,8,1
15,0.13,0.09,1,0.5,0.17,3,0
153,0.37,0.26,6,0.68,0.06,7,0
109,0.57,0.57,6,0.91,0.18,6,0
99,0.74,0.34,0,0.9,0.43,4,1
102,0.6,0.2,3,0.09,0.89,5,0
19,0.71,0.29,6,0.9,0.27,0,0
31,0.51,0.27,0,0.1,0.19,5,3
102,0.85,0.78,0,0.84,0.39,3,1
159,0.51,0.27,6,0.14,0.03,7,0
78,0.31,0.69,1,0.74,0.69,7,1
188,0.04,0.22,5,0.42,0.02,8,1
153,0.76,0.35,6,0.29,0.66,5,0
55,0.05,0.35,0,0.06,0.6,6,4
109,0.27,0.01,1,0.35,0.95,0,0
56,0.93,0.08,1,0.92,0.21,2,3
123,0.79,0.21,3,0.42,0.73,8,1
200,0.82,0.55,1,0.6,0.99,5,1
32,0.85,0.56,3,0.55,0.15,3,4
107,0.84,0.3,3,0.62,0.22,8,1
78,0.53,0.1,0,0.08,0.54,1,0
78,0.63,0.73,1,0.35,0.35,5,1
160,0.01,0.21,0,0.17,0.6,8,1
